,index,latitude,longitude
1995,1995,41.25,-87.75
1996,1996,41.25,-87.25
1997,1997,41.25,-86.75
1998,1998,41.25,-86.25
1999,1999,41.25,-85.75
2000,2000,41.25,-85.25
2001,2001,41.25,-84.75
2002,2002,41.25,-84.25
2003,2003,41.25,-83.75
2004,2004,41.25,-83.25
2005,2005,41.25,-82.75
2006,2006,41.25,-82.25
2007,2007,41.25,-81.75
2008,2008,41.25,-81.25
2009,2009,41.25,-80.75
2010,2010,41.25,-80.25
2011,2011,41.25,-79.75
2012,2012,41.25,-79.25
2013,2013,41.25,-78.75
2014,2014,41.25,-78.25
2015,2015,41.25,-77.75
2016,2016,41.25,-77.25
2017,2017,41.25,-76.75
2018,2018,41.25,-76.25
2019,2019,41.25,-75.75
2020,2020,41.25,-75.25
2021,2021,41.25,-74.75
2022,2022,41.25,-74.25
2023,2023,41.25,-73.75
2024,2024,41.25,-73.25
2025,2025,41.75,-123.75
2026,2026,41.75,-123.25
2027,2027,41.75,-122.75
2028,2028,41.75,-122.25
2029,2029,41.75,-121.75
2030,2030,41.75,-121.25
2031,2031,41.75,-120.75
2032,2032,41.75,-120.25
2033,2033,41.75,-119.75
2034,2034,41.75,-119.25
2035,2035,41.75,-118.75
2036,2036,41.75,-118.25
2037,2037,41.75,-117.75
2038,2038,41.75,-117.25
2039,2039,41.75,-116.75
2040,2040,41.75,-116.25
2041,2041,41.75,-115.75
2042,2042,41.75,-115.25
2043,2043,41.75,-114.75
2044,2044,41.75,-114.25
2045,2045,41.75,-113.75
2046,2046,41.75,-113.25
2047,2047,41.75,-112.75
2048,2048,41.75,-112.25
2049,2049,41.75,-111.75
2050,2050,41.75,-111.25
2051,2051,41.75,-110.75
2052,2052,41.75,-110.25
2053,2053,41.75,-109.75
2054,2054,41.75,-109.25
2055,2055,41.75,-108.75
2056,2056,41.75,-108.25
2057,2057,41.75,-107.75
2058,2058,41.75,-107.25
2059,2059,41.75,-106.75
2060,2060,41.75,-106.25
2061,2061,41.75,-105.75
2062,2062,41.75,-105.25
2063,2063,41.75,-104.75
2064,2064,41.75,-104.25
2065,2065,41.75,-103.75
2066,2066,41.75,-103.25
2067,2067,41.75,-102.75
2068,2068,41.75,-102.25
2069,2069,41.75,-101.75
2070,2070,41.75,-101.25
2071,2071,41.75,-100.75
2072,2072,41.75,-100.25
2073,2073,41.75,-99.75
2074,2074,41.75,-99.25
2075,2075,41.75,-98.75
2076,2076,41.75,-98.25
2077,2077,41.75,-97.75
2078,2078,41.75,-97.25
2079,2079,41.75,-96.75
2080,2080,41.75,-96.25
2081,2081,41.75,-95.75
2082,2082,41.75,-95.25
2083,2083,41.75,-94.75
2084,2084,41.75,-94.25
2085,2085,41.75,-93.75
2086,2086,41.75,-93.25
2087,2087,41.75,-92.75
2088,2088,41.75,-92.25
2089,2089,41.75,-91.75
2090,2090,41.75,-91.25
2091,2091,41.75,-90.75
2092,2092,41.75,-90.25
2093,2093,41.75,-89.75
2094,2094,41.75,-89.25
2095,2095,41.75,-88.75
2096,2096,41.75,-88.25
2097,2097,41.75,-87.75
2098,2098,41.75,-86.75
2099,2099,41.75,-86.25
2100,2100,41.75,-85.75
2101,2101,41.75,-85.25
2102,2102,41.75,-84.75
2103,2103,41.75,-84.25
2104,2104,41.75,-83.75
2105,2105,41.75,-83.25
2106,2106,41.75,-80.25
2107,2107,41.75,-79.75
2108,2108,41.75,-79.25
2109,2109,41.75,-78.75
2110,2110,41.75,-78.25
2111,2111,41.75,-77.75
2112,2112,41.75,-77.25
2113,2113,41.75,-76.75
2114,2114,41.75,-76.25
2115,2115,41.75,-75.75
2116,2116,41.75,-75.25
2117,2117,41.75,-74.75
2118,2118,41.75,-74.25
2119,2119,41.75,-73.75
2120,2120,41.75,-73.25
2121,2121,41.75,-72.75
2122,2122,41.75,-72.25
2123,2123,41.75,-71.75
2124,2124,41.75,-71.25
2125,2125,42.25,-124.25
2126,2126,42.25,-123.75
2127,2127,42.25,-123.25
2128,2128,42.25,-122.75
2129,2129,42.25,-122.25
2130,2130,42.25,-121.75
2131,2131,42.25,-121.25
2132,2132,42.25,-120.75
2133,2133,42.25,-120.25
2134,2134,42.25,-119.75
2135,2135,42.25,-119.25
2136,2136,42.25,-118.75
2137,2137,42.25,-118.25
2138,2138,42.25,-117.75
2139,2139,42.25,-117.25
2140,2140,42.25,-116.75
2141,2141,42.25,-116.25
2142,2142,42.25,-115.75
2143,2143,42.25,-115.25
2144,2144,42.25,-114.75
2145,2145,42.25,-114.25
2146,2146,42.25,-113.75
2147,2147,42.25,-113.25
2148,2148,42.25,-112.75
2149,2149,42.25,-112.25
2150,2150,42.25,-111.75
2151,2151,42.25,-111.25
2152,2152,42.25,-110.75
2153,2153,42.25,-110.25
2154,2154,42.25,-109.75
2155,2155,42.25,-109.25
2156,2156,42.25,-108.75
2157,2157,42.25,-108.25
2158,2158,42.25,-107.75
2159,2159,42.25,-107.25
2160,2160,42.25,-106.75
2161,2161,42.25,-106.25
2162,2162,42.25,-105.75
2163,2163,42.25,-105.25
2164,2164,42.25,-104.75
2165,2165,42.25,-104.25
2166,2166,42.25,-103.75
2167,2167,42.25,-103.25
2168,2168,42.25,-102.75
2169,2169,42.25,-102.25
2170,2170,42.25,-101.75
2171,2171,42.25,-101.25
2172,2172,42.25,-100.75
2173,2173,42.25,-100.25
2174,2174,42.25,-99.75
2175,2175,42.25,-99.25
2176,2176,42.25,-98.75
2177,2177,42.25,-98.25
2178,2178,42.25,-97.75
2179,2179,42.25,-97.25
2180,2180,42.25,-96.75
2181,2181,42.25,-96.25
2182,2182,42.25,-95.75
2183,2183,42.25,-95.25
2184,2184,42.25,-94.75
2185,2185,42.25,-94.25
2186,2186,42.25,-93.75
2187,2187,42.25,-93.25
2188,2188,42.25,-92.75
2189,2189,42.25,-92.25
2190,2190,42.25,-91.75
2191,2191,42.25,-91.25
2192,2192,42.25,-90.75
2193,2193,42.25,-90.25
2194,2194,42.25,-89.75
2195,2195,42.25,-89.25
2196,2196,42.25,-88.75
2197,2197,42.25,-88.25
2198,2198,42.25,-86.25
2199,2199,42.25,-85.75
2200,2200,42.25,-85.25
2201,2201,42.25,-84.75
2202,2202,42.25,-84.25
2203,2203,42.25,-83.75
2204,2204,42.25,-83.25
2205,2205,42.25,-79.25
2206,2206,42.25,-78.75
2207,2207,42.25,-78.25
2208,2208,42.25,-77.75
2209,2209,42.25,-77.25
2210,2210,42.25,-76.75
2211,2211,42.25,-76.25
2212,2212,42.25,-75.75
2213,2213,42.25,-75.25
2214,2214,42.25,-74.75
2215,2215,42.25,-74.25
2216,2216,42.25,-73.75
2217,2217,42.25,-73.25
2218,2218,42.25,-72.75
2219,2219,42.25,-72.25
2220,2220,42.25,-71.75
2221,2221,42.25,-71.25
2222,2222,42.75,-124.25
2223,2223,42.75,-123.75
2224,2224,42.75,-123.25
2225,2225,42.75,-122.75
2226,2226,42.75,-122.25
2227,2227,42.75,-121.75
2228,2228,42.75,-121.25
2229,2229,42.75,-120.75
2230,2230,42.75,-120.25
2231,2231,42.75,-119.75
2232,2232,42.75,-119.25
2233,2233,42.75,-118.75
2234,2234,42.75,-118.25
2235,2235,42.75,-117.75
2236,2236,42.75,-117.25
2237,2237,42.75,-116.75
2238,2238,42.75,-116.25
2239,2239,42.75,-115.75
2240,2240,42.75,-115.25
2241,2241,42.75,-114.75
2242,2242,42.75,-114.25
2243,2243,42.75,-113.75
2244,2244,42.75,-113.25
2245,2245,42.75,-112.75
2246,2246,42.75,-112.25
2247,2247,42.75,-111.75
2248,2248,42.75,-111.25
2249,2249,42.75,-110.75
2250,2250,42.75,-110.25
2251,2251,42.75,-109.75
2252,2252,42.75,-109.25
2253,2253,42.75,-108.75
2254,2254,42.75,-108.25
2255,2255,42.75,-107.75
2256,2256,42.75,-107.25
2257,2257,42.75,-106.75
2258,2258,42.75,-106.25
2259,2259,42.75,-105.75
2260,2260,42.75,-105.25
2261,2261,42.75,-104.75
2262,2262,42.75,-104.25
2263,2263,42.75,-103.75
2264,2264,42.75,-103.25
2265,2265,42.75,-102.75
2266,2266,42.75,-102.25
2267,2267,42.75,-101.75
2268,2268,42.75,-101.25
2269,2269,42.75,-100.75
2270,2270,42.75,-100.25
2271,2271,42.75,-99.75
2272,2272,42.75,-99.25
2273,2273,42.75,-98.75
2274,2274,42.75,-98.25
2275,2275,42.75,-97.75
2276,2276,42.75,-97.25
2277,2277,42.75,-96.75
2278,2278,42.75,-96.25
2279,2279,42.75,-95.75
2280,2280,42.75,-95.25
2281,2281,42.75,-94.75
2282,2282,42.75,-94.25
2283,2283,42.75,-93.75
2284,2284,42.75,-93.25
2285,2285,42.75,-92.75
2286,2286,42.75,-92.25
2287,2287,42.75,-91.75
2288,2288,42.75,-91.25
2289,2289,42.75,-90.75
2290,2290,42.75,-90.25
2291,2291,42.75,-89.75
2292,2292,42.75,-89.25
2293,2293,42.75,-88.75
2294,2294,42.75,-88.25
2295,2295,42.75,-87.75
2296,2296,42.75,-85.75
2297,2297,42.75,-85.25
2298,2298,42.75,-84.75
2299,2299,42.75,-84.25
2300,2300,42.75,-83.75
2301,2301,42.75,-83.25
2302,2302,42.75,-82.75
2303,2303,42.75,-78.75
2304,2304,42.75,-78.25
2305,2305,42.75,-77.75
2306,2306,42.75,-77.25
2307,2307,42.75,-76.75
2308,2308,42.75,-76.25
2309,2309,42.75,-75.75
2310,2310,42.75,-75.25
2311,2311,42.75,-74.75
2312,2312,42.75,-74.25
2313,2313,42.75,-73.75
2314,2314,42.75,-73.25
2315,2315,42.75,-72.75
2316,2316,42.75,-72.25
2317,2317,42.75,-71.75
2318,2318,42.75,-71.25
2319,2319,43.25,-124.25
2320,2320,43.25,-123.75
2321,2321,43.25,-123.25
2322,2322,43.25,-122.75
2323,2323,43.25,-122.25
2324,2324,43.25,-121.75
2325,2325,43.25,-121.25
2326,2326,43.25,-120.75
2327,2327,43.25,-120.25
2328,2328,43.25,-119.75
2329,2329,43.25,-119.25
2330,2330,43.25,-118.75
2331,2331,43.25,-118.25
2332,2332,43.25,-117.75
2333,2333,43.25,-117.25
2334,2334,43.25,-116.75
2335,2335,43.25,-116.25
2336,2336,43.25,-115.75
2337,2337,43.25,-115.25
2338,2338,43.25,-114.75
2339,2339,43.25,-114.25
2340,2340,43.25,-113.75
2341,2341,43.25,-113.25
2342,2342,43.25,-112.75
2343,2343,43.25,-112.25
2344,2344,43.25,-111.75
2345,2345,43.25,-111.25
2346,2346,43.25,-110.75
2347,2347,43.25,-110.25
2348,2348,43.25,-109.75
2349,2349,43.25,-109.25
2350,2350,43.25,-108.75
2351,2351,43.25,-108.25
2352,2352,43.25,-107.75
2353,2353,43.25,-107.25
2354,2354,43.25,-106.75
2355,2355,43.25,-106.25
2356,2356,43.25,-105.75
2357,2357,43.25,-105.25
2358,2358,43.25,-104.75
2359,2359,43.25,-104.25
2360,2360,43.25,-103.75
2361,2361,43.25,-103.25
2362,2362,43.25,-102.75
2363,2363,43.25,-102.25
2364,2364,43.25,-101.75
2365,2365,43.25,-101.25
2366,2366,43.25,-100.75
2367,2367,43.25,-100.25
2368,2368,43.25,-99.75
2369,2369,43.25,-99.25
2370,2370,43.25,-98.75
2371,2371,43.25,-98.25
2372,2372,43.25,-97.75
2373,2373,43.25,-97.25
2374,2374,43.25,-96.75
2375,2375,43.25,-96.25
2376,2376,43.25,-95.75
2377,2377,43.25,-95.25
2378,2378,43.25,-94.75
2379,2379,43.25,-94.25
2380,2380,43.25,-93.75
2381,2381,43.25,-93.25
2382,2382,43.25,-92.75
2383,2383,43.25,-92.25
2384,2384,43.25,-91.75
2385,2385,43.25,-91.25
2386,2386,43.25,-90.75
2387,2387,43.25,-90.25
2388,2388,43.25,-89.75
2389,2389,43.25,-89.25
2390,2390,43.25,-88.75
2391,2391,43.25,-88.25
2392,2392,43.25,-86.25
2393,2393,43.25,-85.75
2394,2394,43.25,-85.25
2395,2395,43.25,-84.75
2396,2396,43.25,-84.25
2397,2397,43.25,-83.75
2398,2398,43.25,-83.25
2399,2399,43.25,-82.75
2400,2400,43.25,-78.25
2401,2401,43.25,-77.25
2402,2402,43.25,-76.75
2403,2403,43.25,-76.25
2404,2404,43.25,-75.75
2405,2405,43.25,-75.25
2406,2406,43.25,-74.75
2407,2407,43.25,-74.25
2408,2408,43.25,-73.75
2409,2409,43.25,-73.25
2410,2410,43.25,-72.75
2411,2411,43.25,-72.25
2412,2412,43.25,-71.75
2413,2413,43.25,-71.25
2414,2414,43.25,-70.75
2415,2415,43.75,-123.75
2416,2416,43.75,-123.25
2417,2417,43.75,-122.75
2418,2418,43.75,-122.25
2419,2419,43.75,-121.75
2420,2420,43.75,-121.25
2421,2421,43.75,-120.75
2422,2422,43.75,-120.25
2423,2423,43.75,-119.75
2424,2424,43.75,-119.25
2425,2425,43.75,-118.75
2426,2426,43.75,-118.25
2427,2427,43.75,-117.75
2428,2428,43.75,-117.25
2429,2429,43.75,-116.75
2430,2430,43.75,-116.25
2431,2431,43.75,-115.75
2432,2432,43.75,-115.25
2433,2433,43.75,-114.75
2434,2434,43.75,-114.25
2435,2435,43.75,-113.75
2436,2436,43.75,-113.25
2437,2437,43.75,-112.75
2438,2438,43.75,-112.25
2439,2439,43.75,-111.75
2440,2440,43.75,-111.25
2441,2441,43.75,-110.75
2442,2442,43.75,-110.25
2443,2443,43.75,-109.75
2444,2444,43.75,-109.25
2445,2445,43.75,-108.75
2446,2446,43.75,-108.25
2447,2447,43.75,-107.75
2448,2448,43.75,-107.25
2449,2449,43.75,-106.75
2450,2450,43.75,-106.25
2451,2451,43.75,-105.75
2452,2452,43.75,-105.25
2453,2453,43.75,-104.75
2454,2454,43.75,-104.25
2455,2455,43.75,-103.75
2456,2456,43.75,-103.25
2457,2457,43.75,-102.75
2458,2458,43.75,-102.25
2459,2459,43.75,-101.75
2460,2460,43.75,-101.25
2461,2461,43.75,-100.75
2462,2462,43.75,-100.25
2463,2463,43.75,-99.75
2464,2464,43.75,-99.25
2465,2465,43.75,-98.75
2466,2466,43.75,-98.25
2467,2467,43.75,-97.75
2468,2468,43.75,-97.25
2469,2469,43.75,-96.75
2470,2470,43.75,-96.25
2471,2471,43.75,-95.75
2472,2472,43.75,-95.25
2473,2473,43.75,-94.75
2474,2474,43.75,-94.25
2475,2475,43.75,-93.75
2476,2476,43.75,-93.25
2477,2477,43.75,-92.75
2478,2478,43.75,-92.25
2479,2479,43.75,-91.75
2480,2480,43.75,-91.25
2481,2481,43.75,-90.75
2482,2482,43.75,-90.25
2483,2483,43.75,-89.75
2484,2484,43.75,-89.25
2485,2485,43.75,-88.75
2486,2486,43.75,-88.25
2487,2487,43.75,-86.25
2488,2488,43.75,-85.75
2489,2489,43.75,-85.25
2490,2490,43.75,-84.75
2491,2491,43.75,-84.25
2492,2492,43.75,-83.75
2493,2493,43.75,-83.25
2494,2494,43.75,-75.75
2495,2495,43.75,-75.25
2496,2496,43.75,-74.75
2497,2497,43.75,-74.25
2498,2498,43.75,-73.75
2499,2499,43.75,-73.25
2500,2500,43.75,-72.75
2501,2501,43.75,-72.25
2502,2502,43.75,-71.75
2503,2503,43.75,-71.25
2504,2504,43.75,-70.75
2505,2505,43.75,-70.25
2506,2506,44.25,-123.75
2507,2507,44.25,-123.25
2508,2508,44.25,-122.75
2509,2509,44.25,-122.25
2510,2510,44.25,-121.75
2511,2511,44.25,-121.25
2512,2512,44.25,-120.75
2513,2513,44.25,-120.25
2514,2514,44.25,-119.75
2515,2515,44.25,-119.25
2516,2516,44.25,-118.75
2517,2517,44.25,-118.25
2518,2518,44.25,-117.75
2519,2519,44.25,-117.25
2520,2520,44.25,-116.75
2521,2521,44.25,-116.25
2522,2522,44.25,-115.75
2523,2523,44.25,-115.25
2524,2524,44.25,-114.75
2525,2525,44.25,-114.25
2526,2526,44.25,-113.75
2527,2527,44.25,-113.25
2528,2528,44.25,-112.75
2529,2529,44.25,-112.25
2530,2530,44.25,-111.75
2531,2531,44.25,-111.25
2532,2532,44.25,-110.75
2533,2533,44.25,-110.25
2534,2534,44.25,-109.75
2535,2535,44.25,-109.25
2536,2536,44.25,-108.75
2537,2537,44.25,-108.25
2538,2538,44.25,-107.75
2539,2539,44.25,-107.25
2540,2540,44.25,-106.75
2541,2541,44.25,-106.25
2542,2542,44.25,-105.75
2543,2543,44.25,-105.25
2544,2544,44.25,-104.75
2545,2545,44.25,-104.25
2546,2546,44.25,-103.75
2547,2547,44.25,-103.25
2548,2548,44.25,-102.75
2549,2549,44.25,-102.25
2550,2550,44.25,-101.75
2551,2551,44.25,-101.25
2552,2552,44.25,-100.75
2553,2553,44.25,-100.25
2554,2554,44.25,-99.75
2555,2555,44.25,-99.25
2556,2556,44.25,-98.75
2557,2557,44.25,-98.25
2558,2558,44.25,-97.75
2559,2559,44.25,-97.25
2560,2560,44.25,-96.75
2561,2561,44.25,-96.25
2562,2562,44.25,-95.75
2563,2563,44.25,-95.25
2564,2564,44.25,-94.75
2565,2565,44.25,-94.25
2566,2566,44.25,-93.75
2567,2567,44.25,-93.25
2568,2568,44.25,-92.75
2569,2569,44.25,-92.25
2570,2570,44.25,-91.75
2571,2571,44.25,-91.25
2572,2572,44.25,-90.75
2573,2573,44.25,-90.25
2574,2574,44.25,-89.75
2575,2575,44.25,-89.25
2576,2576,44.25,-88.75
2577,2577,44.25,-88.25
2578,2578,44.25,-87.75
2579,2579,44.25,-85.75
2580,2580,44.25,-85.25
2581,2581,44.25,-84.75
2582,2582,44.25,-84.25
2583,2583,44.25,-83.75
2584,2584,44.25,-75.75
2585,2585,44.25,-75.25
2586,2586,44.25,-74.75
2587,2587,44.25,-74.25
2588,2588,44.25,-73.75
2589,2589,44.25,-73.25
2590,2590,44.25,-72.75
2591,2591,44.25,-72.25
2592,2592,44.25,-71.75
2593,2593,44.25,-71.25
2594,2594,44.25,-70.75
2595,2595,44.25,-70.25
2596,2596,44.25,-69.75
2597,2597,44.25,-69.25
2598,2598,44.25,-68.25
2599,2599,44.75,-123.75
2600,2600,44.75,-123.25
2601,2601,44.75,-122.75
2602,2602,44.75,-122.25
2603,2603,44.75,-121.75
2604,2604,44.75,-121.25
2605,2605,44.75,-120.75
2606,2606,44.75,-120.25
2607,2607,44.75,-119.75
2608,2608,44.75,-119.25
2609,2609,44.75,-118.75
2610,2610,44.75,-118.25
2611,2611,44.75,-117.75
2612,2612,44.75,-117.25
2613,2613,44.75,-116.75
2614,2614,44.75,-116.25
2615,2615,44.75,-115.75
2616,2616,44.75,-115.25
2617,2617,44.75,-114.75
2618,2618,44.75,-114.25
2619,2619,44.75,-113.75
2620,2620,44.75,-113.25
2621,2621,44.75,-112.75
2622,2622,44.75,-112.25
2623,2623,44.75,-111.75
2624,2624,44.75,-111.25
2625,2625,44.75,-110.75
2626,2626,44.75,-110.25
2627,2627,44.75,-109.75
2628,2628,44.75,-109.25
2629,2629,44.75,-108.75
2630,2630,44.75,-108.25
2631,2631,44.75,-107.75
2632,2632,44.75,-107.25
2633,2633,44.75,-106.75
2634,2634,44.75,-106.25
2635,2635,44.75,-105.75
2636,2636,44.75,-105.25
2637,2637,44.75,-104.75
2638,2638,44.75,-104.25
2639,2639,44.75,-103.75
2640,2640,44.75,-103.25
2641,2641,44.75,-102.75
2642,2642,44.75,-102.25
2643,2643,44.75,-101.75
2644,2644,44.75,-101.25
2645,2645,44.75,-100.75
2646,2646,44.75,-100.25
2647,2647,44.75,-99.75
2648,2648,44.75,-99.25
2649,2649,44.75,-98.75
2650,2650,44.75,-98.25
2651,2651,44.75,-97.75
2652,2652,44.75,-97.25
2653,2653,44.75,-96.75
2654,2654,44.75,-96.25
2655,2655,44.75,-95.75
2656,2656,44.75,-95.25
2657,2657,44.75,-94.75
2658,2658,44.75,-94.25
2659,2659,44.75,-93.75
2660,2660,44.75,-93.25
2661,2661,44.75,-92.75
2662,2662,44.75,-92.25
2663,2663,44.75,-91.75
2664,2664,44.75,-91.25
2665,2665,44.75,-90.75
2666,2666,44.75,-90.25
2667,2667,44.75,-89.75
2668,2668,44.75,-89.25
2669,2669,44.75,-88.75
2670,2670,44.75,-88.25
2671,2671,44.75,-87.75
2672,2672,44.75,-85.25
2673,2673,44.75,-84.75
2674,2674,44.75,-84.25
2675,2675,44.75,-83.75
2676,2676,44.75,-75.25
2677,2677,44.75,-74.75
2678,2678,44.75,-74.25
2679,2679,44.75,-73.75
2680,2680,44.75,-73.25
2681,2681,44.75,-72.75
2682,2682,44.75,-72.25
2683,2683,44.75,-71.75
2684,2684,44.75,-71.25
2685,2685,44.75,-70.75
2686,2686,44.75,-70.25
2687,2687,44.75,-69.75
2688,2688,44.75,-69.25
2689,2689,44.75,-68.75
2690,2690,44.75,-68.25
2691,2691,44.75,-67.75
2692,2692,45.25,-123.75
2693,2693,45.25,-123.25
2694,2694,45.25,-122.75
2695,2695,45.25,-122.25
2696,2696,45.25,-121.75
2697,2697,45.25,-121.25
2698,2698,45.25,-120.75
2699,2699,45.25,-120.25
2700,2700,45.25,-119.75
2701,2701,45.25,-119.25
2702,2702,45.25,-118.75
2703,2703,45.25,-118.25
2704,2704,45.25,-117.75
2705,2705,45.25,-117.25
2706,2706,45.25,-116.75
2707,2707,45.25,-116.25
2708,2708,45.25,-115.75
2709,2709,45.25,-115.25
2710,2710,45.25,-114.75
2711,2711,45.25,-114.25
2712,2712,45.25,-113.75
2713,2713,45.25,-113.25
2714,2714,45.25,-112.75
2715,2715,45.25,-112.25
2716,2716,45.25,-111.75
2717,2717,45.25,-111.25
2718,2718,45.25,-110.75
2719,2719,45.25,-110.25
2720,2720,45.25,-109.75
2721,2721,45.25,-109.25
2722,2722,45.25,-108.75
2723,2723,45.25,-108.25
2724,2724,45.25,-107.75
2725,2725,45.25,-107.25
2726,2726,45.25,-106.75
2727,2727,45.25,-106.25
2728,2728,45.25,-105.75
2729,2729,45.25,-105.25
2730,2730,45.25,-104.75
2731,2731,45.25,-104.25
2732,2732,45.25,-103.75
2733,2733,45.25,-103.25
2734,2734,45.25,-102.75
2735,2735,45.25,-102.25
2736,2736,45.25,-101.75
2737,2737,45.25,-101.25
2738,2738,45.25,-100.75
2739,2739,45.25,-100.25
2740,2740,45.25,-99.75
2741,2741,45.25,-99.25
2742,2742,45.25,-98.75
2743,2743,45.25,-98.25
2744,2744,45.25,-97.75
2745,2745,45.25,-97.25
2746,2746,45.25,-96.75
2747,2747,45.25,-96.25
2748,2748,45.25,-95.75
2749,2749,45.25,-95.25
2750,2750,45.25,-94.75
2751,2751,45.25,-94.25
2752,2752,45.25,-93.75
2753,2753,45.25,-93.25
2754,2754,45.25,-92.75
2755,2755,45.25,-92.25
2756,2756,45.25,-91.75
2757,2757,45.25,-91.25
2758,2758,45.25,-90.75
2759,2759,45.25,-90.25
2760,2760,45.25,-89.75
2761,2761,45.25,-89.25
2762,2762,45.25,-88.75
2763,2763,45.25,-88.25
2764,2764,45.25,-87.75
2765,2765,45.25,-85.25
2766,2766,45.25,-84.75
2767,2767,45.25,-84.25
2768,2768,45.25,-71.25
2769,2769,45.25,-70.75
2770,2770,45.25,-70.25
2771,2771,45.25,-69.75
2772,2772,45.25,-69.25
2773,2773,45.25,-68.75
2774,2774,45.25,-68.25
2775,2775,45.25,-67.75
2776,2776,45.25,-67.25
2777,2777,45.75,-123.75
2778,2778,45.75,-123.25
2779,2779,45.75,-122.75
2780,2780,45.75,-122.25
2781,2781,45.75,-121.75
2782,2782,45.75,-121.25
2783,2783,45.75,-120.75
2784,2784,45.75,-120.25
2785,2785,45.75,-119.75
2786,2786,45.75,-119.25
2787,2787,45.75,-118.75
2788,2788,45.75,-118.25
2789,2789,45.75,-117.75
2790,2790,45.75,-117.25
2791,2791,45.75,-116.75
2792,2792,45.75,-116.25
2793,2793,45.75,-115.75
2794,2794,45.75,-115.25
2795,2795,45.75,-114.75
2796,2796,45.75,-114.25
2797,2797,45.75,-113.75
2798,2798,45.75,-113.25
2799,2799,45.75,-112.75
2800,2800,45.75,-112.25
2801,2801,45.75,-111.75
2802,2802,45.75,-111.25
2803,2803,45.75,-110.75
2804,2804,45.75,-110.25
2805,2805,45.75,-109.75
2806,2806,45.75,-109.25
2807,2807,45.75,-108.75
2808,2808,45.75,-108.25
2809,2809,45.75,-107.75
2810,2810,45.75,-107.25
2811,2811,45.75,-106.75
2812,2812,45.75,-106.25
2813,2813,45.75,-105.75
2814,2814,45.75,-105.25
2815,2815,45.75,-104.75
2816,2816,45.75,-104.25
2817,2817,45.75,-103.75
2818,2818,45.75,-103.25
2819,2819,45.75,-102.75
2820,2820,45.75,-102.25
2821,2821,45.75,-101.75
2822,2822,45.75,-101.25
2823,2823,45.75,-100.75
2824,2824,45.75,-100.25
2825,2825,45.75,-99.75
2826,2826,45.75,-99.25
2827,2827,45.75,-98.75
2828,2828,45.75,-98.25
2829,2829,45.75,-97.75
2830,2830,45.75,-97.25
2831,2831,45.75,-96.75
2832,2832,45.75,-96.25
2833,2833,45.75,-95.75
2834,2834,45.75,-95.25
2835,2835,45.75,-94.75
2836,2836,45.75,-94.25
2837,2837,45.75,-93.75
2838,2838,45.75,-93.25
2839,2839,45.75,-92.75
2840,2840,45.75,-92.25
2841,2841,45.75,-91.75
2842,2842,45.75,-91.25
2843,2843,45.75,-90.75
2844,2844,45.75,-90.25
2845,2845,45.75,-89.75
2846,2846,45.75,-89.25
2847,2847,45.75,-88.75
2848,2848,45.75,-88.25
2849,2849,45.75,-87.75
2850,2850,45.75,-87.25
2851,2851,45.75,-70.25
2852,2852,45.75,-69.75
2853,2853,45.75,-69.25
2854,2854,45.75,-68.75
2855,2855,45.75,-68.25
2856,2856,45.75,-67.75
2857,2857,46.25,-123.75
2858,2858,46.25,-123.25
2859,2859,46.25,-122.75
2860,2860,46.25,-122.25
2861,2861,46.25,-121.75
2862,2862,46.25,-121.25
2863,2863,46.25,-120.75
2864,2864,46.25,-120.25
2865,2865,46.25,-119.75
2866,2866,46.25,-119.25
2867,2867,46.25,-118.75
2868,2868,46.25,-118.25
2869,2869,46.25,-117.75
2870,2870,46.25,-117.25
2871,2871,46.25,-116.75
2872,2872,46.25,-116.25
2873,2873,46.25,-115.75
2874,2874,46.25,-115.25
2875,2875,46.25,-114.75
2876,2876,46.25,-114.25
2877,2877,46.25,-113.75
2878,2878,46.25,-113.25
2879,2879,46.25,-112.75
2880,2880,46.25,-112.25
2881,2881,46.25,-111.75
2882,2882,46.25,-111.25
2883,2883,46.25,-110.75
2884,2884,46.25,-110.25
2885,2885,46.25,-109.75
2886,2886,46.25,-109.25
2887,2887,46.25,-108.75
2888,2888,46.25,-108.25
2889,2889,46.25,-107.75
2890,2890,46.25,-107.25
2891,2891,46.25,-106.75
2892,2892,46.25,-106.25
2893,2893,46.25,-105.75
2894,2894,46.25,-105.25
2895,2895,46.25,-104.75
2896,2896,46.25,-104.25
2897,2897,46.25,-103.75
2898,2898,46.25,-103.25
2899,2899,46.25,-102.75
2900,2900,46.25,-102.25
2901,2901,46.25,-101.75
2902,2902,46.25,-101.25
2903,2903,46.25,-100.75
2904,2904,46.25,-100.25
2905,2905,46.25,-99.75
2906,2906,46.25,-99.25
2907,2907,46.25,-98.75
2908,2908,46.25,-98.25
2909,2909,46.25,-97.75
2910,2910,46.25,-97.25
2911,2911,46.25,-96.75
2912,2912,46.25,-96.25
2913,2913,46.25,-95.75
2914,2914,46.25,-95.25
2915,2915,46.25,-94.75
2916,2916,46.25,-94.25
2917,2917,46.25,-93.75
2918,2918,46.25,-93.25
2919,2919,46.25,-92.75
2920,2920,46.25,-92.25
2921,2921,46.25,-91.75
2922,2922,46.25,-91.25
2923,2923,46.25,-90.75
2924,2924,46.25,-90.25
2925,2925,46.25,-89.75
2926,2926,46.25,-89.25
